Date,Open,High,Low,Close,Volume,RSI,ATR,MACD,MFI,EMA,SMA,OBV,GTrends_Interest,Sentiment_Bullish,Price_oil,Price_gold,Price_NASDAQ,Price_SP500,Price_NYSE,Interest_Rate,hash_rate,users,Target
2018-12-25,4081.030518,4089.561523,3760.020508,3815.490723,6158207293,46.98906834957265,244.5022433214297,-92.81040567433502,61.37422086574953,3810.863973030361,3675.630388499996,164586466491.0,6.5,26.822273671859875,43.16,1271.8,6192.92,2351.1,10769.830078,2.27,40995428.159084946,436217.25,1
2018-12-26,3819.666748,3893.359619,3769.86377,3857.297607,5326547918,48.12626558449246,235.85892944132755,-83.04306636681304,55.421843869208985,3817.055124226313,3702.083775071425,169913014409.0,6.24,26.521839752482872,46.22,1273.0,6554.36,2467.7,11204.089844,2.27,39853140.68716,452709.5,0
2018-12-27,3854.688477,3874.416992,3645.448486,3654.833496,5130222366,43.283658281064085,235.3667563383756,-90.59521603337772,54.6170178053686,3795.425573796138,3726.4520786428534,164782792043.0,6.24,20.20291260500123,44.61,1281.1,6579.49,2488.83,11285.30957,2.27,40656972.61184793,463704.3333333333,0
2018-12-27,3854.688477,3874.416992,3645.448486,3654.833496,5130222366,43.283658281064085,235.3667563383756,-90.59521603337772,54.6170178053686,3795.425573796138,3726.4520786428534,164782792043.0,12.74,20.20291260500123,44.61,1281.1,6579.49,2488.83,11285.30957,2.27,41460804.53653586,474699.1666666667,1
2018-12-28,3653.131836,3956.135986,3642.63208,3923.918701,5631554348,50.42365549959822,240.9479813142059,-74.01423185722933,60.18350120548904,3812.557990756653,3775.125924214282,170414346391.0,13.0,22.90840639556832,45.33,1283.0,6584.52,2485.74,11290.950195,2.27,42264636.46122379,485694.0,0
2018-12-29,3932.491699,3963.758789,3820.408691,3820.408691,4991655917,47.92432848995758,233.97670393461976,-68.43717403423807,64.69003774094804,3813.6047507890994,3816.814993642853,165422690474.0,11.7,29.320967561480675,45.33,1283.0,6584.52,2485.74,11290.950195,2.27,43470384.348255694,441800.5,1
2018-12-30,3822.384766,3901.908936,3797.219238,3865.952637,4770578575,49.11934643107283,224.7419177964326,-59.6546381782282,59.77995624000454,3820.584468950553,3860.608816928568,170193269049.0,10.92,31.839124610026676,45.33,1283.0,6584.52,2485.74,11290.950195,2.27,44676132.2352876,397907.0,0
2018-12-31,3866.839111,3868.74292,3725.867432,3742.700439,4661840806,46.04023252262219,218.894315668116,-61.92599325197307,54.28803082366286,3810.199931623813,3874.6685092857106,165531428243.0,10.79,54.589470776739866,45.41,1281.3,6635.28,2506.85,11374.389648,2.27,44330048.36668873,354013.5,1
2019-01-01,3746.713379,3850.913818,3707.231201,3843.52002,4324200990,48.86403632881537,213.52205147753625,-54.95724796499826,53.580854387182185,3814.642610073971,3885.2014334285673,169855629233.0,8.1,43.37512792335474,45.89,1281.3,6635.28,2506.85,11374.389648,2.4,43983964.49808985,310120.0,1
2019-01-02,3849.216309,3947.981201,3817.409424,3943.409424,5244856836,51.56832563252847,207.597031871998,-40.90272586306628,52.7985596609416,3831.8115185974416,3899.305629142853,175100486069.0,9.0,31.74338473370342,46.54,1284.1,6665.94,2510.03,11383.530273,2.4,43637880.62949097,328962.25,0
2019-01-03,3931.048584,3935.685059,3826.2229,3836.741211,4530215219,48.61188316498177,201.1391384525695,-37.934365414395415,44.081387915808726,3832.468810917783,3878.041329499996,170570270850.0,9.2,39.576579917775234,47.09,1294.8,6463.5,2447.89,11190.44043,2.4,43291796.7608921,347804.5,1
2019-01-04,3832.040039,3865.93457,3783.85376,3857.717529,4847965467,49.22831758207553,192.63497213452885,-33.50310191285098,45.615194003458406,3835.8353066620784,3875.268031499996,175418236317.0,9.1,21.448889394378057,47.96,1285.8,6738.86,2531.94,11533.339844,2.4,42314240.059839696,366646.75,0
2019-01-05,3851.973877,3904.903076,3836.900146,3845.19458,5137609824,48.85155772005953,183.7326834106339,-30.648494224599744,52.88316088412258,3837.083209773801,3863.1974574285673,170280626493.0,7.5,40.47365486621857,47.96,1285.8,6738.86,2531.94,11533.339844,2.4,41336683.3587873,385489.0,1
2019-01-06,3836.519043,4093.297363,3826.513184,4076.632568,5597027440,55.61271358246751,189.66493309558865,-9.600417999051388,52.4955208810185,3869.023124203961,3868.744053357139,175877653933.0,8.200000000000001,37.9376587147514,47.96,1285.8,6738.86,2531.94,11533.339844,2.4,40359126.6577349,404953.25,0
2019-01-07,4078.584961,4092.613525,4020.894043,4025.248291,5228625637,53.90887254816827,181.2402580173323,2.900615841466788,51.010594966775926,3889.8531464434327,3864.93327978571,170649028296.0,8.8,43.6859305948019,48.52,1289.9,6823.47,2549.69,11605.959961,2.4,39381569.9566825,424417.5,1
2019-01-08,4028.472168,4109.020996,3996.955322,4030.8479,5306593305,54.074002449359135,176.29921630180863,13.108510128579836,51.471089731904826,3908.6524469176416,3880.31593528571,175955621601.0,8.700000000000001,43.35124236531556,49.78,1285.9,6897.0,2574.41,11716.230469,2.4,39870348.3072087,443881.75,1
2019-01-09,4031.552002,4068.403564,4022.662842,4035.296387,5115905225,54.21434105734636,166.97360956596518,21.311628431833014,51.42905851175947,3925.53830559529,3893.0301338571385,181071526826.0,8.9,37.822547054383904,52.36,1292.0,6957.08,2584.96,11778.419922,2.4,40359126.6577349,463346.0,0
2019-01-10,4034.411377,4064.06665,3659.174561,3678.924561,6874143796,42.90366263340762,183.96778666839623,-0.9328163212517212,50.147587213588054,3892.656472982584,3894.7509242142814,174197383030.0,9.6,26.20782223411879,52.59,1287.4,6986.07,2596.64,11839.30957,2.4,40847905.0082611,440561.25,1
2019-01-11,3674.015381,3713.881836,3653.069824,3687.365479,5538712865,43.205900373170856,175.17094562065364,-17.676820132685407,42.6518625921768,3865.284340451573,3877.854265499995,179736095895.0,9.1,30.553955990193497,51.59,1289.5,6971.48,2596.26,11848.009766,2.4,41336683.3587873,417776.5,0
2019-01-12,3686.973145,3698.978271,3653.810791,3661.301025,4778170883,42.458507756692946,165.88498379060698,-32.673112097396825,35.99238047847974,3838.08656505803,3866.489432214282,174957925012.0,7.5,34.89856698849638,51.59,1289.5,6971.48,2596.26,11848.009766,2.4,40654836.0153035,394991.75,0
2019-01-13,3658.868164,3674.76001,3544.927246,3552.953125,4681302466,39.40686181728087,163.30982523413505,-52.69313785781242,36.197735888567735,3800.0687730502927,3844.1323242142817,170276622546.0,7.7,22.09629955686978,51.59,1289.5,6971.48,2596.26,11848.009766,2.4,39972988.6718197,372207.0,1
2019-01-14,3557.311035,3727.836182,3552.285156,3706.052246,5651384490,45.38068729863093,164.18419671741114,-55.564816332693226,43.18793766079562,3787.5332361102537,3841.514596142853,175928007036.0,8.200000000000001,30.13495531026274,50.51,1291.3,6905.92,2582.61,11799.110352,2.4,39291141.328335896,394875.0,0
2019-01-15,3704.216309,3720.15332,3619.949219,3630.675293,5537192302,43.12633295258989,159.6141898804532,-63.19446590323832,36.81979003404239,3766.618843695553,3826.311401357139,170390814734.0,8.6,28.577137636867437,52.11,1288.4,7023.83,2610.3,11868.679688,2.4,38609293.9848521,417543.0,1
2019-01-16,3631.509766,3685.7771,3624.67334,3655.006836,5394457145,44.09181075822031,152.57773060327798,-66.51096893539489,29.68917550048231,3751.737242669479,3805.711216499996,175785271879.0,7.7,36.01165885617471,52.31,1293.8,7034.69,2616.1,11907.610352,2.4,38682417.6477022,440211.0,1
2019-01-17,3651.871094,3680.135986,3621.960938,3678.563965,5464420383,45.06416428071952,145.83468184590097,-66.47220781317719,36.432081938004586,3741.980805646882,3794.4128417857105,181249692262.0,7.6,25.083831757850323,52.07,1292.3,7084.46,2635.96,11994.540039,2.4,38755541.3105523,462879.0,0
2019-01-18,3677.990479,3682.52002,3637.080811,3657.839355,5002961727,44.333646304483665,138.66357664262233,-67.33756661698771,36.46902970747611,3730.761945560631,3780.1358293571393,176246730535.0,7.300000000000001,29.774050774202415,53.8,1282.6,7157.23,2670.71,12151.769531,2.4,38828664.9734024,459510.25,1
2019-01-19,3652.37793,3758.533447,3652.37793,3728.568359,5955691380,47.46372136101388,136.341572382435,-61.60597485795552,36.9706551475326,3730.469467352547,3771.805384999996,182202421915.0,6.7,39.74652360801966,53.8,1282.6,7157.23,2670.71,12151.769531,2.4,38901788.6362525,456141.5,0
2019-01-20,3725.446045,3743.387939,3583.019531,3601.013672,5582489560,42.79072751003641,138.0577749265468,-66.58865178910764,29.399311135986657,3713.208694638874,3737.8326067142816,176619932355.0,6.6000000000000005,12.581562825445353,53.65,1282.6,7157.23,2670.71,12151.769531,2.4,39852396.25330378,452772.75,0
2019-01-21,3600.372803,3608.84082,3558.537109,3576.032471,5004347059,41.920247430730015,131.78962750322202,-71.72641582588949,22.24385083758341,3694.918531487024,3705.745762428567,171615585296.0,7.300000000000001,40.82076675779382,54.24,1283.4,7157.23,2670.71,12151.769531,2.4,40803003.870355055,449404.0,1
2019-01-22,3575.081299,3620.746582,3539.721436,3604.577148,5313623556,43.33862794428227,128.16359311013477,-72.65726622706188,29.24495523781539,3682.8730136887543,3675.297851571424,176929208852.0,7.2,17.643005976320378,52.57,1285.8,7020.36,2632.9,11999.370117,2.4,41753611.48740633,460118.25,0
2019-01-23,3605.557129,3623.067871,3565.313965,3585.123047,5433755649,42.57549807490707,123.13432974512516,-74.11045603735874,36.36612076729824,3669.83968479692,3643.142612999995,171495453203.0,7.5,27.496430689481915,52.62,1284.0,7025.77,2638.7,12020.929688,2.4,42704219.1044576,470832.5,1
2019-01-24,3584.500244,3616.087402,3569.092773,3600.865479,5262869046,43.44336315420287,117.69577969190196,-73.14862491964413,44.297527585560346,3660.6431240239976,3637.5669642857097,176758322249.0,7.7,32.12941414251243,53.13,1279.8,7073.46,2642.33,12029.450195,2.4,42046106.1388067,481546.75,0
2019-01-25,3607.390381,3612.927734,3575.597412,3599.765869,5265847539,43.39403027049697,111.95538985676608,-71.64916914457262,51.54909382902114,3652.5261566874647,3631.30984928571,171492474710.0,6.9,27.55739191605244,53.69,1298.1,7164.86,2664.76,12127.25,2.4,41387993.1731558,492261.0,1
2019-01-26,3599.715332,3654.933105,3593.345947,3602.460449,5098183235,43.56315723669438,108.35765900985425,-69.44291485761232,58.182032029994026,3645.850728995803,3627.106950999995,176590657945.0,5.800000000000001,30.08874078680362,53.69,1298.1,7164.86,2664.76,12127.25,2.4,40729880.2075049,489371.25,0
2019-01-27,3604.687256,3612.671387,3567.24585,3583.96582,5570752966,42.62186962008695,103.8625074377218,-68.39835082244281,57.507786984938114,3637.5994077963624,3629.322143499995,171019904979.0,5.9,37.947126778973534,53.69,1298.1,7164.86,2664.76,12127.25,2.4,40071767.241854,486481.5,0
2019-01-28,3584.283203,3586.750977,3439.23291,3470.450439,6908930483,37.29526495560175,106.98076169217022,-75.85584983964691,49.33464953087035,3615.3128786235143,3612.4934429999953,164110974496.0,8.3,26.347024799421582,51.99,1303.1,7085.68,2643.85,12065.110352,2.4,41254451.42112599,483591.75,0
2019-01-29,3468.870117,3476.06543,3400.819824,3448.116943,5897159493,36.333191569404896,104.7139648570152,-82.61575502019559,49.32630789601533,3593.020087207046,3599.453560857138,158213815003.0,7.9,19.88502110270929,53.31,1308.9,7028.29,2640.0,12090.780273,2.4,42437135.600398,480702.0,1
2019-01-30,3443.896973,3495.174805,3429.387939,3486.181641,5955112627,39.21143015339014,101.9334577957998,-83.93398681669169,56.57409704704309,3578.7749610461065,3587.3946183571384,164168927630.0,7.300000000000001,43.73592489532062,54.23,1315.5,7183.08,2681.05,12222.389648,2.4,43619819.77967,465070.0,0
2019-01-31,3485.40918,3504.804932,3447.915771,3457.792725,5831198271,37.83755313253356,98.71600802467124,-86.27491970777328,49.35552403331128,3562.643996239959,3571.625244071424,158337729359.0,7.1000000000000005,39.36212778076879,53.79,1325.2,7281.74,2704.1,12299.030273,2.4,44802503.958942,449438.0,1
2019-02-01,3460.547119,3501.954102,3431.591553,3487.945313,5422926707,40.23284387409824,96.69076095148044,-84.72045931522689,56.00295338637278,3552.6841718079645,3559.4899553571386,163760656066.0,6.3,26.410961938039264,55.26,1322.1,7263.87,2706.53,12329.69043,2.4,44224407.13366532,433806.0,1
2019-02-02,3484.625977,3523.287354,3467.574707,3521.060791,5071623601,42.83797081442273,93.76375281208898,-79.89541136875641,55.30827961617667,3548.4677210335694,3544.6679862142814,168832279667.0,5.22,49.7833545494359,55.26,1322.1,7263.87,2706.53,12329.69043,2.4,43646310.30838865,418174.0,0
2019-02-03,3516.139648,3521.388184,3447.924316,3464.013428,5043937584,39.63307922594594,92.3137610397969,-79.75540092216306,55.875438808026765,3537.207148629094,3534.8822544999957,163788342083.0,5.13,28.35969850420952,55.26,1322.1,7263.87,2706.53,12329.69043,2.4,43068213.48311198,434294.25,0
2019-02-04,3467.21167,3476.223877,3442.586914,3459.154053,5332718886,39.36293144107976,88.12256117981141,-79.12445512016347,55.76764692537173,3526.800069211881,3526.533796071424,158455623197.0,6.569999999999999,33.01586631918326,54.56,1319.3,7347.54,2724.87,12381.830078,2.4,42490116.6578353,450414.5,1
2019-02-05,3454.950928,3478.148193,3451.937012,3466.357422,5227549545,40.015643342427296,83.70031973839632,-77.15379344486291,55.612904198708904,3518.7410495836302,3516.660958499996,163683172742.0,8.01,21.739611637063454,53.66,1319.2,7402.08,2737.7,12428.259766,2.4,43646310.30838865,466534.75,0
2019-02-06,3469.091797,3469.091797,3398.56543,3413.767822,5482196038,36.89330617750915,82.75932311422514,-78.92576400187954,48.56529441068106,3504.7446192391462,3504.4212995714247,158200976704.0,7.65,35.51472631895902,54.01,1314.4,7375.28,2731.61,12398.669922,2.4,44802503.958942,482655.0,0
2019-02-07,3414.929443,3427.945557,3394.218506,3399.47168,5004962683,36.069372506811035,79.25701796320904,-80.55505409638681,41.87575841536874,3490.7082273405936,3490.036028214282,153196014021.0,7.109999999999999,40.17098356038332,52.64,1314.2,7288.35,2706.05,12295.219727,2.4,45958697.60949536,457221.75,1
2019-02-08,3401.376465,3695.614014,3391.023682,3666.780273,7735623101,55.900805027458354,95.35225468012268,-59.58979471064322,43.71337603267408,3514.184500095181,3494.8227713571387,160931637122.0,7.47,41.15323790659507,52.72,1318.5,7298.2,2707.88,12292.139648,2.4,47114891.2600487,431788.5,1
2019-02-09,3671.585938,3679.941406,3646.559326,3671.203613,6158833645,56.14324470799774,90.92581363154248,-42.13207667667712,44.538669178859955,3535.1203818158237,3499.732997357138,167090470767.0,6.569999999999999,42.01468532638891,52.72,1318.5,7298.2,2707.88,12292.139648,2.4,44978399.97961028,406355.25,1
2019-02-10,3673.201416,3695.036133,3640.97998,3690.188232,6282256903,57.230040936355074,88.29226644357516,-26.459797195060673,52.14698539441479,3555.796095173714,3507.320312499996,173372727670.0,6.3,19.45801272522658,52.72,1318.5,7298.2,2707.88,12292.139648,2.4,42841908.699171856,380922.0,0
2019-02-11,3695.613037,3695.613037,3642.287842,3648.430664,6277056434,54.05695939016577,85.79461848331978,-17.210497644562565,52.36460814517795,3568.147371017219,3520.0331857142814,167095671236.0,6.93,44.009168506017886,52.41,1311.9,7307.9,2709.8,12297.900391,2.4,40705417.41873343,404007.75,1
2019-02-12,3642.751953,3668.586914,3618.556885,3653.528564,6480384532,54.38943776347674,83.24000494879694,-9.36109431987552,51.756721668436846,3579.53153008159,3534.7054443571387,173576055768.0,6.569999999999999,29.843274519011818,53.1,1314.0,7414.62,2744.73,12438.44043,2.4,38568926.138295,427093.5,0
2019-02-13,3653.604004,3669.746582,3617.246338,3632.070557,6438903823,52.66191773621345,81.04430773816861,-4.816347608853903,44.142637953898095,3586.5367336707113,3545.1260812142814,167137151945.0,6.3,31.196840216511017,53.9,1315.1,7420.38,2753.03,12474.889648,2.4,40226184.683299854,450179.25,0
2019-02-14,3631.170166,3646.256592,3607.697754,3616.880859,6271044418,51.41694670842072,78.00963132829945,-2.412475267070022,43.767371428639954,3590.58261704795,3556.4895193571383,160866107527.0,6.569999999999999,37.83209739922313,54.41,1313.9,7426.95,2745.73,12440.219727,2.4,41883443.2283047,473265.0,1
2019-02-15,3617.368408,3647.795166,3608.206543,3620.810791,6091952231,51.73486584630069,75.26527359056378,-0.1881080560760892,44.3845816607906,3594.6130402415565,3565.979910642852,166958059758.0,6.12,29.976807193764085,55.59,1322.1,7472.41,2775.6,12603.469727,2.4,43540701.77330955,482014.0,1
2019-02-16,3615.270264,3652.841309,3615.270264,3629.787598,5934744052,52.49949634528283,72.57282869123777,2.272872032948726,45.08734600536652,3599.3029812760155,3573.746111142853,172892803810.0,5.04,43.09315074767385,55.59,1322.1,7472.41,2775.6,12603.469727,2.4,45197960.3183144,490763.0,1
2019-02-17,3633.359375,3680.537354,3619.182129,3673.836182,7039512503,56.168897874191536,71.7715712847208,7.68893581742168,52.24661691055391,3609.240741372547,3588.7334507142814,179932316313.0,5.22,34.82274254783988,56.33,1322.1,7472.41,2775.6,12603.469727,2.4,43691361.641037256,499512.0,1
2019-02-18,3671.369873,3936.665039,3669.982422,3915.714355,9908216640,69.91319434868754,85.69378883581217,31.139792345798924,60.73635137731125,3650.1038898562074,3621.3449008571383,189840532953.0,7.83,42.77121417534848,56.27,1344.8,7472.41,2775.6,12603.469727,2.4,42184762.9637601,508261.0,1
2019-02-19,3911.661621,4010.879395,3908.153076,3947.094482,9933626655,71.17600155063299,86.91039813325415,51.661359103406994,63.1202855990111,3689.70263547538,3655.68326228571,199774159608.0,8.37,45.99130699554315,56.09,1344.8,7486.77,2779.76,12628.360352,2.4,40678164.286482945,516738.75,1
2019-02-20,3946.685059,4000.486328,3926.246826,3999.820557,8693373948,73.21060294605533,86.00533412373599,71.35684492086739,69.87007542668876,3731.0516916786623,3697.544171928567,208467533556.0,7.739999999999999,47.20598552481864,56.92,1347.9,7489.07,2784.7,12673.660156,2.4,39171565.6092058,525216.5,0
2019-02-21,4000.256836,4010.009521,3940.108154,3954.118164,7775128102,68.68491448243101,84.85505075775484,82.32882274456597,67.32161059094398,3760.793887988174,3737.1617779285666,200692405454.0,7.38,43.247530257536305,56.96,1327.8,7459.71,2774.88,12621.769531,2.4,39703238.78135665,533694.25,1
2019-02-22,3952.406494,4006.53833,3950.816406,4005.526611,7826525254,70.86655289887844,82.77411313220091,94.08784019909262,67.61955308885884,3793.424917723084,3761.357944928567,208518930708.0,7.02,30.875087632836465,57.26,1332.8,7527.54,2792.67,12694.519531,2.4,40234911.9535075,542172.0,1
2019-02-23,3998.91626,4166.286133,3968.726807,4142.526855,8922258316,75.72092298372807,90.97305690847224,113.15731390621067,68.75987197820838,3839.971842693339,3795.0238907857097,217441189024.0,7.38,54.08432682355245,57.26,1332.8,7527.54,2792.67,12694.519531,2.4,40766585.12565835,539666.25,0
2019-02-24,4145.458008,4210.641602,3793.708984,3810.42749,10794227451,52.76781469260543,114.2558827007242,100.31598568351136,59.981896155787005,3836.032595667561,3803.612409214282,206646961573.0,8.37,28.620105336085544,57.26,1332.8,7527.54,2792.67,12694.519531,2.4,41298258.2978092,537160.5,1
2019-02-25,3807.002441,3913.707275,3807.002441,3882.696289,9318796067,55.90056719758514,113.71652207924392,94.87694627617157,58.153131461925966,3842.254421445219,3820.345668142853,215965757640.0,7.47,29.49317215964623,55.48,1329.5,7554.46,2796.11,12700.19043,2.4,42292435.13427595,534654.75,0
2019-02-26,3878.697266,3891.578857,3837.986328,3854.35791,7931218996,54.37750999984933,109.42195114501222,87.27376042396872,57.218919019784295,3843.8682199191903,3834.690621428567,208034538644.0,6.93,35.14231958090224,55.5,1328.5,7549.3,2793.9,12686.55957,2.4,43286611.9707427,532149.0,0
2019-02-27,3857.479736,3888.80249,3787.058838,3851.047363,8301309684,54.19175408799385,108.87350120608278,80.05818644376495,56.12780274500131,3844.8254389966314,3850.331821857138,199733228960.0,6.3,37.35307648081895,56.94,1321.2,7554.51,2792.38,12689.870117,2.4,44280788.80720945,519367.0,1
2019-02-28,3848.261963,3906.05835,3845.821289,3854.7854,8399767798,54.38124799441314,105.39946976279114,73.79080594709512,62.084756591989475,3846.1534337970807,3867.3250033571385,208132996758.0,6.4799999999999995,29.069920704482467,57.22,1316.1,7532.53,2784.49,12644.80957,2.4,45274965.6436762,506585.0,1
2019-03-01,3853.75708,3907.79541,3851.692383,3859.58374,7661247975,54.6406364506384,101.87829527973464,68.42231779788517,62.70855631416775,3847.944141290803,3884.380213999996,215794244733.0,5.76,28.747164757390102,55.8,1299.2,7595.35,2803.69,12700.669922,2.41,44294008.05472988,493803.0,1
2019-03-02,3855.318115,3874.607422,3832.12793,3864.415039,7578786076,54.91858369802279,97.63552361689644,63.82189859496748,57.08238578163709,3850.1402609853626,3901.139316928567,223373030809.0,5.22,49.27693637825238,55.8,1299.2,7595.35,2803.69,12700.669922,2.41,43313050.46578355,481021.0,0
2019-03-03,3862.266113,3875.483643,3836.905762,3847.175781,7253558152,53.65516785169362,93.41712057283245,58.115055007553565,51.34768837204368,3849.744996987314,3913.5207168571383,216119472657.0,5.22,21.49641176347359,55.8,1299.2,7595.35,2803.69,12700.669922,2.41,42332092.876837224,492013.75,0
2019-03-04,3845.091553,3867.381836,3733.749756,3761.557129,9029175788,47.77653737377277,96.28961767477296,46.151623490262864,43.62371726910146,3837.9866145890055,3902.509486428567,207090296869.0,6.21,44.51413236638473,56.59,1287.5,7577.57,2792.81,12637.269531,2.41,41351135.2878909,503006.5,1
2019-03-05,3759.83252,3903.916748,3745.183105,3896.375,10174126415,55.95902395089464,100.74990519800347,47.00732214206937,43.60727407723335,3845.7717326438046,3898.8866662857104,217264423284.0,6.66,18.339264193782583,56.56,1284.7,7576.36,2789.65,12624.469727,2.41,42030259.77254605,513999.25,1
2019-03-06,3897.081055,3919.510498,3871.460693,3903.942627,9175291529,56.37224217616408,96.98561232671751,47.74573067961455,43.75272620119508,3853.527851891298,3892.0382427142818,226439714813.0,6.93,41.44699867368521,56.22,1287.6,7505.92,2771.45,12538.0,2.41,42709384.2572012,524992.0,1
2019-03-07,3903.384766,3939.373291,3894.113037,3911.484375,9584165519,56.80718386404327,93.29094387480912,48.38176591923411,51.04090773832576,3861.2553883057913,3888.992972071424,236023880332.0,6.66,39.212181983956334,56.66,1286.1,7421.46,2748.93,12443.429688,2.41,43388508.74185635,491883.25,0
2019-03-08,3913.22583,3950.432129,3875.228516,3901.131592,10638638944,55.98212057314706,91.99899166946558,47.50286193979946,43.516632610855574,3866.5722154650193,3881.536184999996,225385241388.0,6.029999999999999,30.972673836287058,56.07,1299.3,7408.14,2743.07,12415.129883,2.41,44067633.2265115,458774.5,1
2019-03-09,3894.55249,3987.237793,3892.390381,3963.313721,10796103518,59.76228327747988,92.20245026450372,51.23331655488846,44.21851491430701,3879.4710828696834,3868.7352468571385,236181344906.0,5.85,12.679479861011108,56.07,1299.3,7408.14,2743.07,12415.129883,2.41,43836007.81719193,425665.75,0
2019-03-10,3966.174316,3966.174316,3924.381104,3951.599854,9713267607,58.73892720352472,88.60179038846775,52.637742415087814,44.59691950466912,3889.0882523537257,3878.8189871428526,226468077299.0,5.3999999999999995,36.58808712847531,56.07,1299.3,7408.14,2743.07,12415.129883,2.41,43604382.40787235,392557.0,0
2019-03-11,3953.740234,3966.384766,3889.239014,3905.227295,10125901903,54.74251914660161,87.78350193214861,49.438980278034705,44.26494548791385,3891.2401247065623,3880.428344714281,216342175396.0,6.029999999999999,21.83764582696313,56.79,1291.1,7558.06,2783.3,12561.259766,2.41,43372756.99855277,432168.0,1
2019-03-12,3903.758301,3926.88916,3863.559082,3909.15625,9809887079,55.021739547322966,86.036828794138,46.68284133558018,43.58707001818223,3893.628941412354,3884.3425118571386,226152062475.0,6.4799999999999995,33.88238736006315,56.87,1298.1,7591.03,2791.52,12582.80957,2.41,43141131.5892332,471779.0,0
2019-03-13,3913.047363,3926.597656,3891.904297,3906.717285,9469184841,54.79573523544923,82.36943809455671,43.796913715872506,50.49479055880179,3895.374053890707,3888.318934857138,216682877634.0,5.85,22.872033131054856,58.26,1309.3,7643.41,2810.92,12674.259766,2.41,44649562.7636819,511390.0,1
2019-03-14,3905.576904,3946.504395,3901.296875,3924.369141,10480789570,56.19804949292009,79.71501537351695,42.44487445010873,51.328952370822414,3899.2400655052793,3893.289202071424,227163667204.0,5.76,33.23367860882528,58.61,1295.1,7630.91,2808.48,12660.160156,2.41,46157993.9381306,551001.0,1
2019-03-15,3926.66333,3968.542969,3914.015381,3960.911133,9394210605,59.03142004621782,77.91591341826573,43.81691285499346,52.023537640967454,3907.462874504575,3900.526872999996,236557877809.0,5.76,33.467145191262595,58.52,1302.9,7688.53,2822.48,12715.769531,2.41,47666425.1125793,546670.75,1
